3;62;63;37;47;50;22;2;61;35;10;13;17;6;29;18;28;24;9;7;54;14;4;16;56;49;34;57;15;31;58;40
26;37;12;62;41;35;34;15;33;48;13;30;56;16;11;4;63;28;20;54;55;40;3;27;23;22;14;1;32;47;9;7
26;49;62;16;21;30;34;19;29;31;23;24;57;39;8;20;9;28;32;10;56;1;45;22;52;36;25;27;41;55;44;15
23;0;58;40;29;34;16;36;21;47;60;24;61;54;63;56;48;12;19;52;3;15;9;37;18;10;30;26;51;1;7;33
24;37;58;15;12;7;60;5;11;25;8;2;61;0;47;52;4;1;22;57;6;38;35;19;3;9;63;54;50;59;30;45
9;10;33;40;59;21;39;3;35;31;63;0;23;42;26;55;13;2;28;58;22;54;17;61;8;19;15;49;12;20;60;25
30;62;10;48;22;47;7;38;24;26;37;31;11;5;60;27;58;57;25;14;3;55;52;16;1;59;28;33;6;17;56;44
9;31;63;25;45;56;14;36;18;3;61;55;6;42;51;2;49;10;15;21;52;24;16;29;60;8;12;33;11;26;58;13
52;21;2;58;7;32;29;11;8;16;42;22;49;61;0;24;19;13;51;18;15;54;56;60;44;57;6;20;47;9;59;33
39;16;57;12;52;17;30;56;20;3;40;8;46;51;49;62;48;18;24;61;55;0;63;21;25;23;4;9;36;44;29;59
16;30;31;63;36;15;58;8;61;13;27;51;56;41;59;50;7;44;54;4;18;40;29;33;47;46;45;57;48;20;32;34
29;11;63;32;46;55;28;3;51;22;42;1;40;25;36;52;54;30;24;14;44;31;10;19;8;4;12;27;13;37;16;6
52;50;51;18;40;54;59;62;60;11;63;42;21;15;3;23;8;36;6;49;31;29;4;28;44;2;41;32;47;34;48;12
37;39;57;20;31;17;55;63;9;8;60;15;4;11;2;18;1;24;49;3;21;5;62;45;52;47;46;33;35;42;36;48
52;3;23;34;2;42;38;17;60;6;31;24;63;27;1;59;51;46;8;20;39;35;21;41;58;10;36;44;55;4;37;7
24;39;28;49;58;34;52;63;5;3;31;8;48;17;46;6;25;26;50;30;22;9;62;36;37;20;40;41;27;57;14;23
4;50;29;54;56;14;42;32;37;22;7;59;16;2;19;44;21;62;60;33;12;39;13;55;10;11;40;57;6;24;0;61
1;6;19;13;8;23;61;2;18;36;11;42;52;7;48;38;33;54;3;51;55;35;22;10;34;60;27;47;24;57;20;32
61;63;29;9;35;25;10;59;60;22;44;39;51;41;58;17;48;2;38;12;8;14;57;23;45;1;16;47;4;62;32;5
58;49;61;11;51;57;39;28;47;16;59;48;55;26;34;9;62;13;37;3;41;46;0;8;14;2;29;25;63;36;19;27
61;52;13;41;8;5;46;17;30;24;39;7;55;23;27;48;44;40;31;42;38;34;37;60;19;58;25;36;47;11;16;4
41;6;52;31;48;58;10;46;50;8;49;60;56;14;11;13;16;38;19;47;39;1;0;12;35;44;25;63;22;23;57;15
49;44;18;63;3;35;8;42;1;54;32;52;33;10;27;5;14;22;29;57;31;50;60;6;0;17;48;62;51;36;39;11
62;39;50;26;42;38;29;55;48;54;40;18;44;17;16;61;3;8;6;56;21;41;36;4;5;11;20;9;1;7;30;63
32;11;50;36;34;3;33;24;26;15;39;27;4;8;54;45;18;1;60;44;25;46;5;12;16;6;52;30;47;13;17;41
38;18;20;6;22;55;2;31;4;32;14;29;60;49;13;57;42;15;26;37;36;27;8;30;16;45;25;56;35;61;39;58
52;19;48;6;7;62;37;36;21;42;32;15;57;47;1;25;0;38;11;30;56;12;55;14;46;33;39;2;13;35;5;18
37;62;35;63;33;23;31;52;7;40;49;4;0;28;21;19;34;57;30;14;47;11;26;36;12;48;10;9;51;25;44;17
56;3;38;58;35;11;52;57;14;1;37;41;15;59;46;60;20;50;13;23;49;45;29;19;62;42;16;21;40;32;54;47
41;4;32;16;44;37;55;30;49;13;5;27;61;31;58;46;22;0;21;29;35;50;1;45;18;19;33;26;14;20;59;62
46;11;31;10;40;30;18;63;47;33;28;60;21;35;0;48;4;59;12;54;17;20;22;34;45;5;38;24;14;6;8;62
30;16;13;5;63;50;14;6;49;0;62;26;1;33;9;7;44;57;38;37;11;61;10;56;23;59;25;8;27;3;54;47
30;5;27;46;52;32;25;48;4;10;39;14;1;12;33;62;42;3;57;11;38;58;19;35;34;16;0;31;40;61;29;8
40;60;27;33;17;35;9;19;59;45;3;42;57;5;2;30;16;32;25;61;0;22;12;4;10;38;11;23;39;13;44;49
57;21;51;63;17;50;22;38;0;9;52;11;41;44;15;35;61;18;49;58;26;46;10;36;37;14;30;25;55;6;28;23
29;51;40;27;13;48;59;36;61;2;0;54;57;49;8;38;24;63;39;58;20;3;11;33;25;35;10;60;5;41;31;50
6;32;8;30;34;52;3;5;2;12;7;46;1;56;22;61;40;33;62;58;38;59;27;37;29;10;51;4;28;26;19;42
52;23;41;55;12;50;25;2;8;54;26;5;60;49;22;59;20;21;3;14;13;36;51;4;45;47;39;19;0;11;15;62
20;30;40;21;4;38;3;35;1;50;19;2;17;34;25;18;16;24;28;33;45;10;15;51;62;49;8;26;56;7;0;47
63;5;4;3;9;21;22;10;11;20;49;61;33;8;18;41;38;37;2;58;25;40;35;15;39;14;7;27;0;13;23;60
3;25;29;33;61;30;9;34;51;63;10;20;23;42;47;4;19;37;1;0;49;21;57;36;54;62;32;28;44;14;41;46
36;8;4;40;61;31;26;19;44;60;5;55;3;25;46;45;48;52;22;12;49;39;41;28;14;30;7;1;15;21;59;58
24;45;34;5;18;17;27;19;38;39;16;37;41;9;56;47;42;26;15;32;30;6;20;23;49;25;59;2;12;46;50;13
59;20;54;11;28;2;34;49;63;13;30;56;22;35;4;40;38;3;21;18;9;23;47;39;0;36;44;31;46;14;57;48
5;0;6;63;33;28;26;41;44;29;14;46;34;3;38;37;59;21;4;12;8;24;25;10;51;52;18;20;9;39;40;7
30;11;33;46;14;26;34;24;16;5;3;49;27;58;42;18;10;52;17;44;31;60;19;50;40;2;61;21;55;7;36;28
29;5;18;54;26;16;19;46;20;55;51;21;7;38;47;59;57;41;35;52;22;27;25;23;28;32;45;11;56;2;0;3
50;19;57;33;20;9;47;40;54;32;60;42;49;35;4;1;61;12;26;51;41;56;36;27;55;10;58;18;44;16;45;52
35;9;7;60;19;1;10;13;42;61;4;59;51;37;22;57;11;25;18;48;39;44;12;52;36;6;3;41;47;26;24;23
0;61;3;8;17;34;22;24;27;37;1;36;21;29;26;58;16;9;44;13;38;18;52;39;14;42;63;32;7;40;60;10
47;58;28;22;21;46;32;9;52;31;23;62;37;59;56;40;38;17;16;49;0;20;2;7;15;5;48;55;42;12;3;10
52;27;9;47;7;55;10;37;31;38;15;11;2;28;6;32;50;30;16;35;4;41;13;39;57;23;3;21;5;20;1;63
59;60;4;52;58;9;5;26;37;63;0;19;25;27;47;54;41;45;14;2;24;11;12;62;35;22;21;46;17;42;39;13
47;0;13;36;63;44;20;33;34;58;28;11;23;3;49;51;29;42;39;6;32;40;55;48;61;45;31;24;54;18;22;10
15;50;31;11;45;51;34;23;4;61;57;54;44;22;1;16;42;9;35;3;33;7;18;30;59;6;20;38;63;14;10;25
48;49;56;30;2;16;41;34;24;62;8;11;4;55;33;27;9;58;3;46;44;13;20;40;10;51;37;54;0;35;15;6
